id,h,omega,nu,U,u*,z*
68,1.3709086511916977,5.800329229885322,0.6063061683647797,94.74167301340532,104.07344105078862,1.3709086511916977
69,86.80935556796362,0.0002554820257751,0.0199947096071835,7.654590018928181,8.167559781724744,29.4863544217648
70,4.410976712035729,0.0111494436295818,0.0138415262824817,1.5845020230975422,1.7657834147648606,4.410976712035729
71,224.0519923620062,3.1990315913337235e-05,0.083298397487972,3.34574038061933,3.644959809246173,224.0519923620062
72,23.64531691910927,1.3929458268349204e-06,4.2765940843974216e-05,697.6211000933432,765.2038982637177,23.64531691910927
73,1.6298585998769364,1.5200712589267296,0.2087354247420924,19.152217889363392,20.85630393507203,1.6298585998769364
74,439.0084945586616,1.0730886540724305e-05,0.0516636544096143,7.36973040566747,7.854119973576373,229.9986491796629
75,6187.655313674483,8.90424564336656e-11,0.0001138405760236,24.758296176387475,26.346211608943698,3777.700343535612
76,1.2459724142035908,2.3525188021806582,0.0054764475074111,20.73188659351869,22.1213322130378,0.1607625939510534
77,5354.70478340372,2.748883002843064e-11,2.319978744929574e-05,46.14031652026704,49.11440627931002,3047.4365090585284
78,48.73431866324321,0.0005647267660909,0.0185722428840573,7.758468836678168,8.278918500210324,19.11742326437686
79,942.0581772508584,9.421526013317404e-10,2.9363229911304685e-05,10.72113519754407,11.412011893621964,593.238476092359
80,47.86661543675564,0.0198151168858504,0.8108408512428255,33.63462601041492,35.89216050432107,21.304904850326324
81,2616.373267970959,6.228591429061536e-08,0.0024686344483656,747.9118803101434,798.0367566012657,663.1216104259262
82,210.4253293536214,1.0697137462133242e-06,0.0024048040274,20.92002140153162,22.730870809642727,210.4253293536214
83,1027.128517531713,1.1606040513029422e-09,5.884059602729316e-05,11.667234468256078,12.599394199709272,867.4808163670518
84,13.56353223594946,5.093894610670548e-06,2.9517531144144223e-05,10.673552679325937,11.358155043771378,8.006798085274427
85,7.744564853641872,0.09484598234991,0.0060299410473618,47.47055868855124,50.65201684185186,0.8396787658879565
86,4.592926732142378,0.0019469435936838,0.0026124650022661,7.209864451370465,8.03241423191397,4.592926732142378
87,14.108432965232806,1.1797624785480036e-05,0.0001013281332404,246.5873917376829,264.0892593610496,10.425395353784754
88,5556.232018068742,3.742773837316543e-10,0.0004930683970588,80.59757850641934,86.26517612285097,4061.3066201286624
89,3.6020189881007663,1.971018939698079,0.3569298167374738,285.6326193977046,304.7943401778057,1.418038281372736
90,106.71828832281864,4.314959271125889e-07,0.0002444488069518,1.7727729001682466,1.9214956749704213,96.8341980060623
91,385.65566137007767,0.0003032483245324,0.3185637850551402,4.822825384327639,5.14605072441664,108.00518622086592
92,22.93276489840813,0.0002554354678794,0.0070118774291509,29.811130298577663,32.502054370705665,22.93276489840813
93,1033.3251881328283,3.473462934121123e-07,0.0116731995972993,1.5646695189683792,1.6650306550710006,609.7838177619212
94,308.946200483551,0.0006355329001739,0.7035222539028635,7.071790855164688,7.545771392691853,110.87207114772764
95,241.5056226908864,4.360486409970814e-06,0.0059426213669201,1.4346016269042907,1.5295776092746889,122.46784427313403
96,2646.078265986946,2.898048851812336e-08,0.0022810165836993,16.41476724431266,17.514881808310996,934.7817999065708
97,4.32039607319852,0.0090325472774041,0.0036790963452296,10.218332482154027,10.898798858141433,2.1200103155743086
98,14.574033454408273,7.637220538170543e-06,5.557078407250647e-05,32.37351661115553,34.453480285218134,9.037708283389806
99,1839.5301730450128,6.779115510781674e-09,0.0005819192656139,5.4582082499855575,5.816305273495819,970.7302653516192
100,1.5916669436118178,9.394398649405554,0.5603909026798798,417.0735884420498,444.6644284779464,0.8103205384060965
101,3796.94597103964,5.156425256644126e-07,0.3590163730986013,1.833008014974494,1.9804407839902671,3234.126014140185
102,9.709151058824023,6.760440490413268e-05,0.000365639026103,8.786641137450166,9.685974044673143,9.709151058824023
103,3092.9051383734054,1.0269627569917562e-06,0.0164343539830471,5.498490570342423,5.866997566587453,421.337947435945
104,1203.7196400532646,7.065557987191053e-08,0.0014917630707868,739.7076895918609,789.3463481321029,484.2328858065844
105,636.296157287635,3.744201668883101e-05,0.973098588103484,367.7465492232004,410.049102135281,636.296157287635
106,3322.040977158812,5.983409337709912e-06,0.1162477326494639,1.778648201410312,1.897852730287484,464.5142314530925
107,193.82774911752324,1.3088540205416392e-07,0.0002126429914456,282.2325852493637,302.3023721470542,143.53877320125446
108,293.9532572880857,1.4454832867046435e-05,0.0794489715298465,1.343879258831714,1.4971982201515968,293.9532572880857
109,4838.032716711054,2.9159948131435284e-10,2.2953518227195537e-05,547.0794816617472,583.7446062388568,934.8948998485452
110,11.547190761739213,0.0001636972986471,0.0013285000492217,213.10499280189043,236.3959517710656,11.547190761739213
111,39.85160979480282,0.0095637702553985,0.1716163557370711,300.1151406094622,320.22897957448345,14.118263842087575
112,6.475057009442197,6.172788711236547e-05,4.854904523594156e-05,670.2164757136691,715.1631831450148,2.951921369177589
113,194.8276754572088,4.4348059940676496e-05,0.057285450397752,72.67754835719784,77.34431680007144,120.31066896107288
114,1694.4673498709888,1.3169707037734177e-08,0.001603528619757,7.012259144592481,7.502897947015512,1231.4462656693945
115,8773.412406894236,6.6409604485863685e-09,0.0320654475044319,858.6394966434295,955.332591582076,8773.412406894236
116,1.193804383760374,0.0006562673238023,5.778452479117115e-05,352.33679157250475,391.4319674636418,1.193804383760374
117,96.51776092777376,0.0002973672722294,0.0437058962335339,33.17034285487563,35.3973414084554,40.41041680772764
118,40.8860650600765,1.5640413042281814e-05,3.9657434242037954e-05,43.37177907159533,46.27854186903119,5.308072859369803
119,10.179041892569993,0.0002441706162493,0.000332978441623,70.17029534213162,74.87587763400944,3.891208052950841
120,1.1696371594450965,0.0034864213335545,0.0001939043375607,2.012535667787455,2.149259872469242,0.8189097935702815
121,2.932740138447952,0.0001627066979002,4.046311592803981e-05,1.7955511643446198,1.9115018918226687,1.6532229866265908
122,422.3915630671025,1.0551825651557166e-08,0.0001074251612372,18.58988216582,20.48019958599709,422.3915630671025
123,19.420843684712004,0.0128959584001654,0.1178314640587891,9.005575179095262,9.59954828035988,10.023159973306056
124,7049.87725046063,3.0862482173298786e-11,9.395633778111636e-05,81.17815259024647,90.1083410552687,7049.87725046063
125,3.575542095612962,0.0003495114002122,7.923968733058153e-05,71.09724371568579,75.86961610072926,1.5857125076963268
126,3.0248377448447274,0.0018177026972913,0.0003626684711114,36.0194060404652,38.418156957242296,1.4836771655049554
127,1594.2989384546338,2.070759043329417e-07,0.0004965599775098,35.6470760273292,38.03612705626296,163.28886907156885
128,6.110546652260737,0.0051311815813369,0.0054906965686893,26.322608105910685,28.024093713821795,3.428702412400753
129,4.351451691204604,2.209759456403248e-05,2.462951679775074e-05,28.08687789061206,31.0480863606123,4.351451691204604
130,240.7385357601832,1.0065527243514184e-06,0.0035341883433227,142.78614620383968,158.3171488348534,240.7385357601832
131,5.522643144693682,0.0005869240749919,0.0001772231866347,1.4211576301701911,1.516395508867011,1.8305700521619188
132,1087.7812473446963,3.619496109734384e-07,0.0261543320901238,4.118653010415119,4.57033489908065,1087.7812473446963
133,3.9957092534672194,0.1553875813007874,0.0439413872124827,4.889952362546856,5.218192437173686,1.7712525916550026
134,905.257421672241,2.861185114475313e-09,7.935973117502315e-05,570.7655767695823,607.400695433588,557.2068586688308
135,329.47476525243974,1.7203159013057588e-08,0.0001098165230533,7.080104725630683,7.825738300648234,329.47476525243974
136,1.5511948389877674,0.3064421767749463,0.0351883905790024,4.744879967784861,5.120494672442205,1.2951964908851654
137,23.86199344134617,1.8965369380762267e-05,0.0005093089003616,107.61731005909036,116.00890362578062,19.57074877165819
138,304.89333669102206,4.454688273773775e-07,0.0011643621577915,96.5252104874773,102.77826434226644,169.43262439040996
139,15.68924410994493,2.655996767155296e-06,4.088709645350997e-05,792.1939001290845,881.1466165492888,15.68924410994493
140,41.23139978376619,6.634190343351723e-05,0.0022047273111757,947.1922587288,1010.6387238414964,19.18468411623128
141,26.104186052253016,0.0016902447056497,0.0586998495468674,307.91721386219825,334.72841145704587,26.104186052253016
142,888.4111615211074,6.5616041567917706e-09,0.0003233783356968,1.8952238347289765,2.107710808005582,888.4111615211074
143,607.6461940295676,7.049267525895024e-07,0.0099967277474056,253.14050057564697,269.8500030267612,406.8397302294384
144,1.8738432248184749,0.0003589880853268,4.216397083105006e-05,244.85846118843983,260.5641202674104,1.1451472398120506
145,2664.984127127338,1.327159440220588e-06,0.4706575824336642,4.750728323822029,5.151565341262832,2445.345507328085
146,3.6595976914350734,1.1334592535422363,0.0196861220852073,134.99651809460877,144.04394703144635,0.4392395708863861
147,1.1110891001174008,3.116484909628816,0.2370750616370258,11.17921581379907,12.416417830448784,1.1110891001174008
148,173.53658486802075,3.672933102103866e-06,0.0040266815605059,34.109725956452,36.32306535707642,111.88405941780974
149,9.596342809211508,0.0968736451437486,0.1644892470588392,989.86288944131,1056.2698884606937,4.33841463269014
150,27.525037635812502,0.0320366023733346,0.5204968038970874,917.0806741063687,978.2258729395686,13.390856477354673
151,822.1032338231175,5.747201132632906e-09,0.0001307287794306,5.012710977662729,5.334340240031424,504.3789994269857
152,2.597811034985792,0.0017652851309811,8.152388476418802e-05,3.304262653308088,3.5257142280275096,0.7160999412303303
153,3164.1264491064658,8.244376012516169e-09,0.0024115814391982,676.5436058805391,720.1845201519765,1793.7856284792406
154,106.04400032478186,0.0003965559467076,0.2106592453444547,777.7456027102212,838.5140822471859,87.1856053880483
155,251.24068923602297,1.1343519717905331e-06,0.0044916758093952,1.3867307096597294,1.5428970703752072,251.24068923602297
156,4.025267018838382,0.0005938497166907,0.0004116851417088,610.8960606168185,653.9469875043856,2.9503057325512763
157,19.731713910951,1.770409457705618e-05,0.0001354953244362,7.1722989670315975,7.6526316161339905,9.204712310529647
158,6574.428253977971,3.4538664638174666e-11,3.504599904350971e-05,158.00738257553,168.46324144721038,3341.792797231051
159,1.529078216697438,2.000010026715759,0.2377619985955477,239.5032772257832,260.28201280500224,1.529078216697438
160,524.5747072654838,1.310371376999831e-09,1.926130715421305e-05,37.52650521057701,41.02805750382142,524.5747072654838
161,44.85992119962211,0.0034275815400714,0.4365777955085436,103.57228666984123,115.33438060698504,44.85992119962211
162,1225.8604635713714,3.3817542838362785e-10,2.868914024971669e-05,125.4099112376128,137.99628289875002,1225.8604635713714
163,5050.676370241808,4.992835486908598e-09,0.0013202829989347,671.4061835649821,716.4002297436784,1713.5321312122635
164,10.531406641480388,0.0097904258745796,0.0175996959783117,1.9042931483479275,2.032155589578542,4.468316360588098
165,189.8439693208471,7.1501454140345074e-06,0.0100137463742827,442.4588109434616,471.8102878337255,128.2462661325266
166,2.780785187697347,0.0164305200512205,0.0082362707846988,699.33864545652,780.4834625093503,2.780785187697347
167,14.708681530249883,0.0030720749767544,0.0149962341694289,650.8203198090055,694.0454999347455,7.335215654113415
168,202.97666069470392,4.326070730866276e-07,0.0004879050882894,99.7508906503853,106.2338769189858,111.25346075284833
169,50.94267661642238,5.73241606098905e-05,0.001255992407903,619.1901243112511,660.6868653129967,15.60176793353524
170,631.667279456158,2.893105051325588e-07,0.0045969087567284,599.0928884144729,639.3136052442744,434.9267405257243
171,27.21817313501125,3.0179756007869827e-06,4.043740056033558e-05,45.72162900410161,48.78993284688899,12.190736077073453
172,2561.1459718939795,3.4063481207668805e-08,0.006011239754545,1.0792332390582269,1.1495259568840128,1391.4927904909075
173,7172.5578369955465,2.4209326842594567e-09,0.0066337679673972,52.17475278227917,57.02352755122187,7172.5578369955465
174,2671.7601454923824,3.988459403144202e-08,0.0128195728006911,345.5941812253418,371.1403849146777,2065.149270290571
175,6.708998115389657,0.004056465158042,0.0005927608089521,87.80712449334548,93.69193467999288,1.2736225668143195
176,981.95792550106,6.732960132111817e-10,3.256048028629042e-05,18.513648738683223,20.08613077939005,914.1892749113692
177,82.41656291583148,0.0018181154565233,0.4330258677913405,1.158070281829511,1.232680392147698,51.850388151688335
178,46.28645622561194,0.0021010939477189,0.119744261616923,406.2633775028283,432.76152307739216,25.008945442164
179,7.988628128652043,5.373009048884368e-05,0.0001012499049093,54.68560826973206,58.20941459521619,4.55283087388071
180,1397.244729267583,2.6234986666876787e-10,1.3615418689870811e-05,74.19833279084682,79.03826139372681,754.663086421779
181,48.65091569414464,0.0134410382790443,0.2141217221525803,119.0005501065667,126.97595967331874,13.303821115002144
182,2724.243102489005,1.7771303566834681e-09,5.87295033679553e-05,40.28975003379185,42.98995595376662,605.992864566468
183,2.148601943151844,0.0665795927763597,0.0111994350031268,34.30567164605379,36.5322089048631,1.386125478428625
184,1487.7784986952383,7.96853461259107e-10,9.66000867352974e-05,47.41829226990504,51.99593304256033,1487.7784986952383
185,168.616977292911,9.617519775157618e-07,0.0012925654178735,234.5439627447737,252.8849620659712,138.76580207702258
186,124.73602005138686,0.0012735703447944,0.4080856311506943,2.548746255396026,2.7190878856556635,59.51098376126378
187,5147.885387960538,1.1832044035095635e-10,5.089673439953597e-05,675.7736789827459,721.148172479004,2185.1995985701665
188,390.77876934855584,9.171379100701732e-09,7.759937115277372e-05,5.66956313319206,6.225259195618168,390.77876934855584
189,895.5167723698614,6.738716787734595e-09,0.0001081719126839,4.858992341799087,5.184170111921519,421.33535679414166
190,40.76140848277348,1.3115947903842923e-06,8.975242525590143e-05,197.3259066102381,210.84324060191256,28.856696263359737
191,100.13526009415293,1.1234001956536888e-07,2.741636328261689e-05,8.652819683394998,9.223233084677616,51.80031658401269
192,55.47470962132692,0.0010599744104755,0.1371583042459299,579.0437126287777,619.2945990214675,40.00526669031477
193,5381.11481191741,7.466305924013957e-11,5.885157422204608e-05,21.33588524502879,22.723506346068,2940.8292990914915
194,152.05394286602078,0.0007797796824679,0.8799298666570572,200.61400692783727,216.98728705574555,132.07005799645174
195,134.77545132849767,0.0002711761140486,0.2490756098195224,1.6444367404991562,1.7858834411563282,130.75833945653403
196,19.23726794664224,2.1113597603400284e-05,0.0002086743079872,124.505603013495,132.62234726709465,10.413292071137004
197,380.2321963738896,9.88516373145745e-08,0.0004989162938426,26.99864183428764,28.736993291027108,238.60540108519533
198,5.604010490300358,0.3280979593964733,0.2588927284785925,406.30204158322346,432.98880714772207,2.943815072520252
199,12.868554775568482,0.000146533708504,2.077798443561684e-05,6.060397317558712,6.466561809403138,1.2536479647333167
200,59.170395968078005,0.0002764555760096,0.0371593159190204,8.3449948520207,8.895746361662507,39.604749931824166
201,21.649041826761547,0.0013536754416815,0.0268019680224586,176.65529859270586,188.97895837549248,15.677041690913542
202,1.4363262525646203,0.0003838905827471,4.896483116435173e-05,4.49222884529211,4.991033416926172,1.4363262525646203
203,849.007652810776,1.8849458118587962e-07,0.0063874491462993,135.22176304899216,145.72344520977444,693.0986659573468
204,955.7659088705748,7.086959576635251e-10,3.1482567909488094e-05,18.352152806076152,19.84240442889302,824.4174032906419
205,486.0444120933721,2.0963376597390602e-07,0.0016275335093684,2.829899013603701,3.0113097501423147,294.0184641268968
206,90.40862040022918,8.708572830911583e-05,0.013733779986309,33.639675333563886,35.89395184099197,41.795223393664656
207,2041.6109874505528,2.2987410960884016e-06,0.483025694620351,933.7512532484294,1013.6892807886042,1943.1856527885045
208,4930.56815433762,8.652516843039593e-10,6.293505671836848e-05,2.235136250471949,2.3849344791956217,898.5292235650273
209,11.404480050424796,0.000215720641009,0.0013643590491429,80.71077055258577,87.26429138095253,9.837191033693085
210,4.524836468257054,0.0007478545743764,0.0009271059686807,86.03727576883992,95.38989555543388,4.524836468257054
211,3.332798417246803,0.0004048036318541,0.0001139217679604,349.3289346188561,372.2507564422027,1.758069499155795
212,1632.8600639066608,5.539557515650013e-09,0.0005808391512075,55.617572079257926,59.32770930573164,1113.180055569894
213,98.68829329269796,1.3512102652435e-06,0.0001968814625096,69.75573980318502,74.43760540057298,40.23339502510871
214,7609.355016807558,6.0271399974934326e-09,0.0225688808322235,80.98140151287828,90.35813428654566,7609.355016807558
215,113.53424202292838,7.003158651805497e-05,0.0272090250261122,152.95746441283066,162.79543056180896,65.43151655692272
216,10.55096243886742,0.0167891600720394,0.081621982564571,10.79753409839588,11.572108667339858,7.891588029390934
217,1137.2295309775163,7.439144437304794e-10,1.506617800080728e-05,920.5854337310976,982.389818626172,474.31957833329096
218,1638.624501651993,1.0892196093151628e-08,0.001671338300849,18.99266541573099,20.927384088619675,1638.624501651993
219,3.1502796115548217,0.0219326015472452,0.0109724296398503,1.9280211666849751,2.0930666134604508,2.997775577548767
220,12.295735235252394,1.8541237775064443e-05,2.737025207734841e-05,1.9205073681398137,2.049209103392624,4.048565752595607
221,1805.714202654012,2.229227345801113e-08,0.0028973063468086,4.258766665433996,4.544830409331422,1244.0247477376306
222,4.419248575878432,0.0030490499690498,0.0018277976837236,2.2203378395950804,2.362950790671768,2.5716331480756867
223,4179.198340317865,5.663407813636278e-08,0.0432883538648644,73.72964216134581,79.02894522957517,3132.517739782164
224,1.0573710457162242,0.2156924468397105,0.0133285509572743,772.0931262595151,847.5283073927853,1.0573710457162242
225,112.8635859954647,2.6449598615509903e-06,0.0017781930160698,209.7600470478532,229.0015138837201,112.8635859954647
226,2.6693117858103625,1.7681943486650442,0.0638182602458615,92.01524536886492,98.18207753710688,0.6332874130768334
227,15.63574818907404,0.0140659074916057,0.1174079312098772,66.36606097552537,70.62871985039288,9.6742086714955
228,307.1720498120933,2.76865499299804e-08,6.14875074966492e-05,10.443801153918733,11.134720377360866,156.32040302499806
229,16.944680135988136,0.0001882269976054,0.0006119012401515,38.163906720563816,40.72167642145393,6.009785533328059
230,8063.703217394256,1.5049596043197326e-07,0.5243469535072584,186.04487215215696,203.47981910352496,8063.703217394256
231,112.14682051126915,3.81203087609863e-05,0.0267977148487111,212.7971172732269,233.8892025572522,112.14682051126915
232,1.5782472092376647,70.58177192428006,0.1847108206865541,2.0156527063162946,2.150741211899163,0.1704847955567791
233,603.2281044905723,2.972337609849169e-06,0.0194426170111957,1.809000736613831,1.930409966124985,269.33489282315605
234,1525.2030579051404,3.705209727611053e-08,0.0054620447964167,15.456593222621557,17.21389632665595,1525.2030579051404
235,24.224155444417686,0.0003036015061395,0.0115690308545099,1.9504636885099595,2.177116753279737,24.224155444417686
236,6.187979873864564,0.0001190456688548,0.0001046419016378,293.2608619700537,312.708463998226,3.111938668312765
237,5.448292827412764,0.0749661733020091,0.0500214857263962,3.667758105794416,3.911435261866095,2.7116128334872887
238,1139.343819862138,4.101374429307906e-06,0.1263020769863719,28.1786342858184,30.041327653287105,582.0932418339469
239,6.6177956350721,0.020962453051547,0.0373952996344192,1.938081126673126,2.069904907703432,4.641326564625482
240,6825.430984962877,2.2150968975981242e-07,0.1013493609043452,6.19735256691632,6.61266428355756,2254.2081528653152
241,3.311426748264776,0.1005887539761181,0.0259052729638896,606.6703578259118,646.8139279193767,1.6832037142110012
242,232.11279233453607,2.0497601707381155e-06,0.0046707873699549,3.61822571392114,3.870867839981648,168.2690056852088
243,429.10011239815753,1.137272669021549e-07,0.000558904814847,138.3323776152634,147.35119987570428,232.2754359170663
244,31.26227075086239,7.730696850357064e-05,0.0028707305621406,76.31667810319043,81.33330808919061,20.7685539435115
245,1869.123834180946,5.6646835579760814e-09,0.0003366737915361,75.40193570591669,80.46465975315913,812.1098155313092
246,7246.192571215744,3.1850842706183736e-10,0.000416624058696,20.03167147836288,21.34871653748344,3790.516818109456
247,374.0833606577495,0.0002191270427487,0.9037309483691032,405.98086445124346,432.14612029738015,213.04567469346125
248,31.527400257444445,0.1560304033874319,0.2054000403042817,12.503851683370913,13.341856056025197,3.821885288259919
249,3.4230205162581897,0.0076095107572823,0.0039739710062989,651.6080965248683,699.273973601841,2.6157108165845737
250,2090.462374673614,2.230284849625836e-06,0.3558596446429767,92.289047730251,98.2818870659362,1350.7088358063158
251,39.24711525715425,4.615795694422357e-05,0.0014712383048742,546.2483331092662,582.7468144090383,18.77172486094335
252,12.337586759499509,0.0001729201036001,0.0016897936154578,8.330779279577241,9.289179936978371,12.337586759499509
253,1575.5644732974745,8.140827274335458e-08,0.0099829625478737,6.961594409472715,7.5396764844020865,1404.7391193212327
254,5.546133107880458,4.0533912500152526e-05,7.14574966013792e-05,51.37359044007941,56.62506140859419,5.546133107880458
255,5314.716803762209,3.742445982110306e-09,0.0043322412802957,15.80051754494592,16.87938796713003,3746.561715634732
256,1.4332317718703498,6.90345952957722,0.0676804439953439,68.40717060646124,72.99179972160086,0.3299959530751696
